Liga,Clube,Nome,Posição,Valor,URL
France,FC Lorient,Joel Mvuka,Right Winger,250000000,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/saison_id/2025
France,FC Lorient,Laurent Abergel,Defensive Midfield,250000000,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/saison_id/2025
France,FC Lorient,Mohamed Bamba,Centre-Forward,500000000,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/saison_id/2025
France,FC Lorient,Montassar Talbi,Centre-Back,600000000,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/saison_id/2025
France,FC Lorient,Nathaniel Adjei,Centre-Back,150000000,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/saison_id/2025
France,FC Lorient,Noah Cadiou,Central Midfield,120000000,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/saison_id/2025
France,FC Lorient,Pablo Pagis,Centre-Forward,350000000,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/saison_id/2025
France,FC Lorient,Panos Katseris,Right Midfield,250000000,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/saison_id/2025
France,FC Lorient,Sambou Soumano,Centre-Forward,250000000,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/saison_id/2025
France,FC Lorient,Théo Le Bris,Left Midfield,150000000,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/saison_id/2025
France,FC Lorient,Yvon Mvogo,Goalkeeper,300000000,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/saison_id/2025
France,FC Metz,Alpha Touré,Defensive Midfield,400000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Benjamin Stambouli,Defensive Midfield,400000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Boubacar Traoré,Defensive Midfield,500000000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Brian Madjo,Centre-Forward,400000000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Cheikh Sabaly,Left Winger,400000000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Fodé Ballo-Touré,Left-Back,120000000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Gauthier Hein,Right Winger,400000000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Giorgi Abuashvili,Left Winger,450000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Giorgi Tsitaishvili,Right Winger,200000000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Habib Diallo,Centre-Forward,650000000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Ibou Sané,Centre-Forward,600000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Jean-Philippe Gbamin,Defensive Midfield,200000000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Jessy Deminguet,Central Midfield,250000000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Joel Asoro,Right Winger,100000000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Jonathan Fischer,Goalkeeper,350000000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Joseph Mangondo,Centre-Forward,50000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Koffi Kouao,Right-Back,200000000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Malick Mbaye,Right Winger,500000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Maxime Colin,Right-Back,300000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Michel Mboula,Centre-Back,120000000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Morgan Bokele,Left Winger,600000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Ousmane Ba,Goalkeeper,150000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Pape Sy,Goalkeeper,300000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Sadibou Sané,Centre-Back,500000000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Terry Yegbe,Centre-Back,250000000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Metz,Yannis Lawson,Left-Back,300000,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2025
France,FC Nantes,Adel Mahamoud,Left Winger,50000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Alexis Mirbach,Goalkeeper,100000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Amady Camara,Centre-Forward,150000000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Anthony Lopes,Goalkeeper,120000000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Chidozie Awaziem,Centre-Back,200000000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Dehmaine Tabibou,Central Midfield,200000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Fabien Centonze,Right-Back,180000000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Francis Coquelin,Defensive Midfield,900000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Herba Guirassy,Left Winger,100000000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Hyeok-kyu Kwon,Defensive Midfield,700000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Hyun-seok Hong,Attacking Midfield,350000000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Johann Lepenant,Defensive Midfield,600000000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Junior Mwanga,Defensive Midfield,600000000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Kelvin Amian,Right-Back,250000000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Louis Leroux,Attacking Midfield,400000000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Matthis Abline,Centre-Forward,1800000000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Mayckel Lahdo,Right Winger,300000000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Mostafa Mohamed,Centre-Forward,500000000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Nicolas Cozza,Left-Back,350000000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Patrik Carlgren,Goalkeeper,600000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Sékou Doucouré,Centre-Back,50000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Tylel Tati,Centre-Back,300000000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Uros Radakovic,Centre-Back,650000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Yassine Benhattab,Right Winger,900000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Nantes,Youssef El Arabi,Centre-Forward,150000,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2025
France,FC Toulouse,Abu Francis,Central Midfield,180000000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Alexis Vossah,Central Midfield,100000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Aron Dønnum,Left Midfield,400000000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Charlie Cresswell,Centre-Back,1000000000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Cristian Cásseres Jr.,Central Midfield,600000000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Dayann Methalie,Centre-Back,200000000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Djibril Sidibé,Right-Back,100000000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Emersonn,Centre-Forward,140000000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Frank Magri,Centre-Forward,300000000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Guillaume Restes,Goalkeeper,2000000000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Julián Vignolo,Centre-Forward,400000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Kjetil Haug,Goalkeeper,600000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Mario Sauer,Attacking Midfield,200000000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Mark McKenzie,Centre-Back,600000000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Niklas Schmidt,Central Midfield,180000000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Noah Edjouma,Right Winger,800000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Rafik Messali,Right Midfield,800000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Rasmus Nicolaisen,Centre-Back,450000000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Santiago Hidalgo,Centre-Forward,150000000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Warren Kamanzi,Right-Back,200000000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Yann Gboho,Left Winger,800000000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,FC Toulouse,Álex Domínguez,Goalkeeper,300000,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2025
France,LOSC Lille,Alexsandro,Centre-Back,2000000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,André Gomes,Central Midfield,600000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Arnaud Bodart,Goalkeeper,250000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Ayyoub Bouaddi,Central Midfield,2800000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Aïssa Mandi,Centre-Back,120000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Benjamin André,Defensive Midfield,500000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Berke Özer,Goalkeeper,600000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Calvin Verdonk,Left-Back,250000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Chancel Mbemba,Centre-Back,200000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Ethan Mbappé,Central Midfield,500000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Félix Correia,Left Winger,400000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Hamza Igamane,Centre-Forward,700000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Hákon Arnar Haraldsson,Attacking Midfield,1800000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Marc-Aurèle Caillard,Goalkeeper,100000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Marius Broholm,Right Winger,700000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Matías Fernández-Pardo,Left Winger,1500000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Nabil Bentaleb,Defensive Midfield,600000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Nathan Ngoy,Centre-Back,350000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Ngal'ayel Mukau,Defensive Midfield,1500000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Olivier Giroud,Centre-Forward,150000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Osame Sahraoui,Left Winger,1200000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Ousmane Touré,Centre-Back,500000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Rafael Fernandes,Centre-Back,100000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Romain Perraud,Left-Back,500000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Thomas Meunier,Right-Back,200000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Tiago Santos,Right-Back,1500000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,LOSC Lille,Ugo Raghouber,Defensive Midfield,400000000,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2025
France,Le Havre AC,Abdoulaye Touré,Defensive Midfield,300000000,https://www.transfermarkt.com/ac-le-havre/startseite/verein/738/saison_id/2025
France,Le Havre AC,Ally Samatta,Centre-Forward,900000,https://www.transfermarkt.com/ac-le-havre/startseite/verein/738/saison_id/2025
France,Le Havre AC,Arouna Sangante,Centre-Back,800000000,https://www.transfermarkt.com/ac-le-havre/startseite/verein/738/saison_id/2025
France,Le Havre AC,Ayumu Seko,Centre-Back,100000000,https://www.transfermarkt.com/ac-le-havre/startseite/verein/738/saison_id/2025
France,Le Havre AC,Damián Pizarro,Centre-Forward,320000000,https://www.transfermarkt.com/ac-le-havre/startseite/verein/738/saison_id/2025
France,Le Havre AC,Elysée Logbo,Centre-Forward,400000,https://www.transfermarkt.com/ac-le-havre/startseite/verein/738/saison_id/2025
France,Le Havre AC,Felix Mambimbi,Left Winger,600000,https://www.transfermarkt.com/ac-le-havre/startseite/verein/738/saison_id/2025
France,Le Havre AC,Fodé Doucouré,Right-Back,700000,https://www.transfermarkt.com/ac-le-havre/startseite/verein/738/saison_id/2025
France,Le Havre AC,Gautier Lloris,Centre-Back,300000000,https://www.transfermarkt.com/ac-le-havre/startseite/verein/738/saison_id/2025
France,Le Havre AC,Godson Kyeremeh,Right Winger,700000,https://www.transfermarkt.com/ac-le-havre/startseite/verein/738/saison_id/2025
France,Le Havre AC,Issa Soumaré,Left Winger,200000000,https://www.transfermarkt.com/ac-le-havre/startseite/verein/738/saison_id/2025
